nominee_id,name,winner,grammy_event_id
2768,i swear,1,2404
2769,stones in the road,1,2405
2770,the great dobro sessions,1,2406
2771,prayer for the wild things,1,2407
2772,out of the loop,1,2408
2773,mystery lady - songs of billie holiday,1,2409
2774,prelude to a kiss,1,2410
2775,a tribute to miles,1,2411
2776,journey,1,2412
2777,danzon,1,2413
2778,wake-up call,1,2414
2779,mercy,1,2415
2780,i know who holds tomorrow,1,2416
2781,songs of the church - live in memphis,1,2417
2782,join the band,1,2418
2783,live in atlanta at morehouse college,1,2419
2784,through god's eyes,1,2419
2785,segundo romance,1,2420
2786,master sessions volume 1,1,2421
2787,recuerdo a javier solis,1,2422
2788,from the cradle,1,2423
2789,father father,1,2424
2790,world gone wrong,1,2425
2791,american recordings,1,2426
2792,crucial roots classics,1,2427
2793,talking timbuktu,1,2428
2794,music and friends,1,2429
2795,the lion king - original motion picture soundtrack,1,2430
2796,the lion king read-along,1,2431
2797,get in the van - on the road with black flag,1,2432
2798,live from hell,1,2433
2799,passion,1,2434
2800,african skies,1,2435
2801,schindler's list,1,2436
2802,streets of philadelphia from philadelphia,1,2437
2803,three cowboy songs,1,2438
2804,circle of life,1,2439
2805,tribute to the music of bob wills the texas playboys,1,2440
2806,the complete ella fitzgerald songbooks,1,2441
2807,louis armstrong - portrait of the artist as a young man 1923-1934,1,2442
2808,the complete ella fitzgerald song books on verve,1,2443
2809,longing in their hearts,1,2444
2810,don was,1,2445
2811,copland music for films the red pony our town etc,1,2446
2812,andrew cornall,1,2447
2813,bartok concerto for orchestra four orchestral pieces op 12,1,2448
2814,bartok concerto for orchestra four orchestral pieces op 12,1,2449
2815,floyd susannah,1,2450
2816,berlioz messe solennelle,1,2451
2817,the new york album - works of albert bartok bloch,1,2452
2818,haydn piano sonatas nos 32 47 53 59,1,2453
2819,beethovenmozart quintets chicago-berlin,1,2454
2820,the impatient lover - italian songs by beethoven schubert mozart,1,2455
2821,albert cello concerto,1,2456
2822,love is strong,1,2457
2823,zoo tv - live from sydney,1,2458
2824,i will always love you,1,2459
2825,the bodyguard - original soundtrack album,1,2460
2826,a whole new world aladdin's theme,1,2461
2827,toni braxton,1,2462
2828,i will always love you,1,2463
2829,if i ever lose my faith in you,1,2464
2830,a whole new world aladdin's theme,1,2465
2831,steppin' out,1,2466
2832,barcelona mona,1,2467
2833,i'd do anything for love but i won't do that,1,2468
2834,livin' on the edge,1,2469
2835,plush,1,2470
2836,i don't want to change the world,1,2471
2837,sofa,1,2472
2838,runaway train,1,2473
2839,zooropa,1,2474
2840,another sad love song,1,2475
2841,a song for you,1,2476
2842,no ordinary love,1,2477
2843,that's the way love goes,1,2478
2844,let me ride,1,2479
2845,rebirth of slick cool like dat,1,2480
2846,spanish angel,1,2481
2847,the road to you,1,2482
2848,take a look,1,2483
2849,miles ahead,1,2484
2850,so near so far musings for miles,1,2485
2851,miles and quincy live at montreux,1,2486
2852,passionate kisses,1,2487
2853,ain't that lonely yet,1,2488
2854,hard workin' man,1,2489
2855,does he love you,1,2490
2856,red wing,1,2491
2857,waitin' for the hard times to go,1,2492
2858,passionate kisses,1,2493
2859,free at last,1,2494
2860,the live adventure,1,2495
2861,good news,1,2496
2862,stand still,1,2497
2863,all out,1,2498
2864,livewe come rejoicing,1,2499
2865,aries,1,2500
2866,mi tierra,1,2501
2867,live,1,2502
2868,blues summit,1,2503
2869,feels like rain,1,2504
2870,the celtic harp,1,2505
2871,other voicesother rooms,1,2506
2872,bad boys,1,2507
2873,a meeting by the river,1,2508
2874,accordionally yours,1,2509
2875,aladdin - original motion picture soundtrack,1,2510
2876,audrey hepburn's enchanted tales,1,2511
2877,on the pulse of morning,1,2512
2878,jammin' in new york,1,2513
2879,the who's tommy,1,2514
2880,forever in love,1,2515
2881,aladdin,1,2516
2882,a whole new world aladdin's theme from aladdin,1,2517
2883,steam,1,2518
2884,ten summoner's tales,1,2519
2885,mood indigo,1,2520
2886,when i fall in love,1,2521
2887,the complete billie holiday on verve 1945-1959,1,2522
2888,the complete billie holiday on verve 1945-1959,1,2523
2889,the complete billie holiday on verve 1945-1959,1,2524
2890,ten summoner's tales,1,2525
2891,david foster,1,2526
2892,bartok the wooden prince cantata profana,1,2527
2893,bartok the wooden prince,1,2528
2894,handel semele,1,2529
2895,bartok cantata profana,1,2530
2896,berg violin concertorihm time chant,1,2531
2897,barber the complete solo piano music,1,2532
2898,ives string quartets nos 1 2barber string quartet op 11 american originals,1,2533
2899,the art of arleen auger works of larsen purcell schumann mozart,1,2534
2900,carter violin concerto,1,2535
2901,bartok the wooden prince cantata profana,1,2536
2902,judith sherman,1,2537
2903,tears in heaven,1,2538
2904,unplugged,1,2539
2905,tears in heaven,1,2540
2906,arrested development,1,2541
2907,constant craving,1,2542
2908,tears in heaven,1,2543
2909,beauty and the beast,1,2544
2910,perfectly frank,1,2545
2911,beauty and the beast,1,2546
2912,ain't it heavy,1,2547
2913,unplugged,1,2548
2914,achtung baby,1,2549
2915,give it away,1,2550
2916,wish,1,2551
2917,little wing,1,2552
2918,layla,1,2553
2919,bone machine,1,2554
2920,the woman i am,1,2555
2921,heaven and earth,1,2556
2922,end of the road,1,2557
2923,doo-bop,1,2558
2924,end of the road,1,2559
2925,baby got back,1,2560
2926,tennessee,1,2561
2927,shepherd moons,1,2562
2928,secret story,1,2563
2929,'round midnight,1,2564
2930,lush life,1,2565
2931,i heard you twice the first time,1,2566
2932,the turning point,1,2567
2933,i feel lucky,1,2568
2934,i still believe in you,1,2569
2935,emmylou harris the nash ramblers at the ryman,1,2570
2936,the whiskey ain't workin',1,2571
2937,sneakin' around,1,2572
2938,every time you say goodbye,1,2573
2939,i still believe in you,1,2574
2940,unseen power,1,2575
2941,the great adventure,1,2576
2942,sometimes miracles hide,1,2577
2943,he's working it out for you,1,2578
2944,handel's messiah - a soulful celebration,1,2579
2945,edwin hawkins music arts seminar mass choir - recorded live in los angeles,1,2580
2946,otro dia mas sin verte,1,2581
2947,frenesi,1,2582
2948,mas canciones,1,2583
2949,goin' back to new orleans,1,2584
2950,the sky is crying,1,2585
2951,an irish evening - live at the grand opera house belfast,1,2586
2952,another country,1,2587
2953,x-tra naked,1,2588
2954,brasileiro,1,2589
2955,35th anniversary,1,2590
2956,beauty and the beast - original motion picture soundtrack,1,2591
2957,pdq bach music for an awful lot of winds percussion,1,2592
2958,what you can do to avoid aids,1,2593
2959,guys and dolls - the new broadway cast recording,1,2594
2960,harlem renaissance suite,1,2595
2961,beauty and the beast,1,2596
2962,beauty and the beast from beauty and the beast,1,2597
2963,digging in the dirt,1,2598
2964,diva,1,2599
2965,strike up the band,1,2600
2966,here's to life,1,2601
2967,dangerous,1,2602
2968,babyface la reid,1,2603
2969,brian eno daniel lanois,1,2603
2970,spellbound - compact,1,2604
2971,queen of soul - the atlantic recordings,1,2605
2972,the complete capitol recordings of the nat king cole trio,1,2606
2973,mahler symphony no 9,1,2607
2974,mahler symphony no 9,1,2608
2975,r strauss die frau ohne schatten,1,2609
2976,orff carmina burana,1,2610
2977,prokofiev sinfonia concertantetchaikovsky variations on a rococo theme,1,2611
2978,horowitz - discovered treasures chopin liszt scarlatti scriabin clementi,1,2612
2979,brahms sonatas for cello piano,1,2613
2980,kathleen battle at carnegie hall handel mozart liszt strauss etc,1,2614
2981,barber the lovers,1,2615
2982,r strauss die frau ohne schatten,1,2616
2983,michael fine,1,2617
2984,unforgettable,1,2618
2985,unforgettable with love,1,2619
2986,unforgettable,1,2620
2987,marc cohn,1,2621
2988,something to talk about,1,2622
2989,when a man loves a woman,1,2623
2990,losing my religion,1,2624
2991,unforgettable,1,2625
2992,robin hood - prince of thieves,1,2626
2993,luck of the draw,1,2627
2994,good man good woman,1,2628
2995,for unlawful carnal knowledge,1,2629
2996,metallica,1,2630
2997,cliffs of dover,1,2631
2998,soul cages,1,2632
2999,out of time,1,2633
3000,burnin',1,2634
3001,how can i ease the pain,1,2634
3002,power of love,1,2635
3003,cooleyhighharmony,1,2636
3004,power of lovelove power,1,2637
3005,mama said knock you out,1,2638
3006,summertime,1,2639
3007,fresh aire 7,1,2640
3008,sassy,1,2641
3009,he is christmas,1,2642
3010,i remember you,1,2643
3011,saturday night at the blue note,1,2644
3012,live at the royal festival hall,1,2645
3013,down at the twist and shout,1,2646
3014,ropin' the wind,1,2647
3015,love can build a bridge,1,2648
3016,restless,1,2649
3017,the new nashville cats,1,2650
3018,spring training,1,2651
3019,love can build a bridge,1,2652
3020,under their influence,1,2653
3021,for the sake of the call,1,2654
3022,homecoming,1,2655
3023,pray for me,1,2656
3024,different lifestyles,1,2657
3025,the evolution of gospel,1,2658
3026,cosas del amor,1,2659
3027,bachata rosa,1,2660
3028,16 de septiembre,1,2661
3029,live at the apollo,1,2662
3030,damn right i've got the blues,1,2663
3031,the civil war - original soundtrack,1,2664
3032,the missing years,1,2665
3033,as raw as ever,1,2666
3034,planet drum,1,2667
3035,live at gilley's,1,2668
3036,a capella kids,1,2669
3037,pdq bach wtwp classical talkity-talk radio,1,2670
3038,the civil war,1,2671
3039,the will rogers follies,1,2672
3040,basque,1,2673
3041,dances with wolves,1,2674
3042,everything i do i do it for you from robin hood - prince of thieves,1,2675
3043,losing my religion,1,2676
3044,madonna - blonde ambition world tour live,1,2677
3045,medley bess you is my womani loves you porgy,1,2678
3046,unforgettable,1,2679
3047,unforgettable with love,1,2680
3048,david foster,1,2681
3049,billie holiday - the complete decca recordings,1,2682
3050,star time,1,2683
3051,billie holiday - the complete decca recordings,1,2684
3052,bernstein candide,1,2685
3053,corigliano symphony no 1,1,2686
3054,wagner gotterdammerung,1,2687
3055,bach mass in b minor,1,2688
3056,barber piano concerto,1,2689
3057,granados goyescas allegro de concierto danza lenta,1,2690
3058,brahms piano quartets op 25 26,1,2691
3059,the girl with orange lips falla ravel etc,1,2692
3060,corigliano symphony no 1,1,2693
3061,bernstein candide,1,2694
3062,james mallinson,1,2695
3063,another day in paradise,1,2696
3064,back on the block,1,2697
3065,from a distance,1,2698
3066,mariah carey,1,2699
3067,vision of love,1,2700
3068,oh pretty woman,1,2701
3069,all my life,1,2702
3070,twin peaks theme,1,2703
3071,black velvet,1,2704
3072,bad love,1,2705
3073,janie's got a gun,1,2706
3074,dfw,1,2707
3075,time's up,1,2708
3076,stone cold crazy,1,2709
3077,i do not want what i haven't got,1,2710
3078,compositions,1,2711
3079,here and now,1,2712
3080,i'll be good to you,1,2713
3081,u can't touch this,1,2714
3082,u can't touch this,1,2715
3083,back on the block,1,2716
3084,mark isham,1,2717
3085,birdland,1,2718
3086,all that jazz,1,2719
3087,we are in love,1,2720
3088,the legendary oscar peterson trio live at the blue note,1,2721
3089,the legendary oscar peterson trio live at the blue note,1,2722
3090,basie's bag,1,2723
3091,where've you been,1,2724
3092,when i call your name,1,2725
3093,pickin' on nashville,1,2726
3094,poor boy blues,1,2727
3095,so soft your goodbye,1,2728
3096,i've got that old feeling,1,2729
3097,where've you been,1,2730
3098,beyond belief,1,2731
3099,another time another place,1,2732
3100,the great exchange,1,2733
3101,tramaine hawkins live,1,2734
3102,so much 2 say,1,2735
3103,having church,1,2736
3104,por que te tengo que olvidar,1,2737
3105,lambada timbales,1,2738
3106,soy de san luis,1,2739
3107,live at san quentin,1,2740
3108,family style,1,2741
3109,on praying ground,1,2742
3110,steady on,1,2743
3111,time will tell - a tribute to bob marley,1,2744
3112,when it's polka time at your house,1,2745
3113,the little mermaid,1,2746
3114,pdq bach oedipus tex and other choral calamities,1,2747
3115,gracie - a love story,1,2748
3116,les miserables - the complete symphonic recording,1,2749
3117,change of heart,1,2750
3118,glory,1,2751
3119,under the sea from the little mermaid,1,2752
3120,opposites attract,1,2753
3121,please hammer don't hurt 'em - the movie,1,2754
3122,birdland,1,2755
3123,the places you find love,1,2756
3124,back on the block,1,2757
3125,quincy jones,1,2758
3126,days of open hand,1,2759
3127,brownie - the complete emarcy recordings of clifford brown,1,2760
3128,robert johnson - the complete recordings,1,2761
3129,ives sym no 2 gong on the hook and ladder central park in the dark the unanswered question,1,2762
3130,shostakovich symphonies nos 1 7,1,2763
3131,wagner das rheingold,1,2764
3132,walton belshazzar's feastbernstein chichester psalms missa brevis,1,2765
3133,shostakovich violin concerto no 1 in a minorglazunov violin concerto in a minor,1,2766
3134,the last recording,1,2767
3135,brahms the three violin sonatas,1,2768
3136,carreras domingo pavarotti in concert,1,2769
3137,bernstein arias barcarolles,1,2770
3138,rachmaninoff vespers,1,2771
3139,adam stern,1,2772
3140,wind beneath my wings,1,2773
3141,nick of time,1,2774
3142,wind beneath my wings,1,2775
3143,nick of time,1,2776
3144,how am i supposed to live without you,1,2777
3145,don't know much,1,2778
3146,healing chant,1,2779
3147,nick of time,1,2780
3148,the end of the innocence,1,2781
3149,traveling wilburys volume one,1,2782
3150,jeff beck's guitar shop with terry bozzio tony hymas,1,2783
3151,cult of personality,1,2784
3152,one,1,2785
3153,giving you the best that i got,1,2786
3154,every little step,1,2787
3155,back to life,1,2788
3156,african dance,1,2789
3157,if you don't know me by now,1,2790
3158,bust a move,1,2791
3159,passion - music for the last temptation of christ,1,2792
3160,letter from home,1,2793
3161,blues on broadway,1,2794
3162,when harry met sally,1,2795
3163,makin' whoopee,1,2796
3164,aura,1,2797
3165,chick corea akoustic band,1,2798
3166,aura,1,2799
3167,absolute torch and twang,1,2800
3168,lyle lovett and his large band,1,2801
3169,will the circle be unbroken vol 2,1,2802
3170,there's a tear in my beer,1,2803
3171,amazing grace,1,2804
3172,the valley road,1,2805
3173,after all this time,1,2806
3174,don't cry,1,2807
3175,meantime,1,2808
3176,the savior is waiting,1,2809
3177,as long as we're together,1,2810
3178,let brotherly love continue,1,2811
3179,cielito lindo,1,2812
3180,ritmo en el corazon,1,2813
3181,la pistola y el corazon,1,2814
3182,i'm in the mood,1,2815
3183,in step,1,2816
3184,le mystere des voix bulgares vol ii,1,2817
3185,indigo girls,1,2818
3186,all in my love for you,1,2819
3187,one bright day,1,2820
3188,the rock-a-bye collection vol 1,1,2821
3189,pdq bach 1712 overture other musical assaults,1,2822
3190,it's always something,1,2823
3191,jerome robbins' broadway,1,2824
3192,the batman theme,1,2825
3193,the fabulous baker boys,1,2826
3194,let the river run from working girl,1,2827
3195,leave me alone,1,2828
3196,rhythm nation 1814,1,2829
3197,suite from the milagro beanfield war,1,2830
3198,my funny valentine,1,2831
3199,sound vision,1,2832
3200,bird - the complete charlie parker on verve,1,2833
3201,chuck berry - the chess box,1,2834
3202,cry like a rainstorm - howl like the wind,1,2835
3203,peter asher,1,2836
3204,bartok 6 string quartets,1,2837
3205,mahler symphony no 3 in d minor,1,2838
3206,wagner die walkuere,1,2839
3207,britten war requiem,1,2840
3208,barber cello concerto op 22britten symphony for cello and orchestra op 68,1,2841
3209,bach english suites,1,2842
3210,bartok 6 string quartets,1,2843
3211,knoxville - summer of 1915 music of barber menotti harbison stravinsky,1,2844
3212,reich different trains,1,2845
3213,britten war requiem,1,2846
3214,robert woods,1,2847
3215,don't worry be happy,1,2848
3216,faith,1,2849
3217,don't worry be happy,1,2850
3218,tracy chapman,1,2851
3219,fast car,1,2852
3220,don't worry be happy,1,2853
3221,brasil,1,2854
3222,close-up,1,2855
3223,tina live in europe,1,2856
3224,simply irresistible,1,2857
3225,desire,1,2858
3226,blues for salvador,1,2859
3227,crest of a knave,1,2860
3228,giving you the best that i got,1,2861
3229,introducing the hardline according to terence trent d'arby,1,2862
3230,love overboard,1,2863
3231,light years,1,2864
3232,giving you the best that i got,1,2865
3233,parents just don't understand,1,2866
3234,folksongs for a nuclear village,1,2867
3235,politics,1,2868
3236,look what i got,1,2869
3237,brothers,1,2870
3238,spread love,1,2871
3239,don't try this at home,1,2872
3240,blues for coltrane - a tribute to john coltrane,1,2873
3241,bud bird,1,2874
3242,hold me,1,2875
3243,old 8x10,1,2876
3244,give a little love,1,2877
3245,crying,1,2878
3246,sugarfoot rag,1,2879
3247,southern flavor,1,2880
3248,hold me,1,2881
3249,lead me on,1,2882
3250,christmas,1,2883
3251,the winans live at carnegie hall,1,2884
3252,one lord one faith one baptism,1,2885
3253,abundant life,1,2886
3254,take 6,1,2887
3255,roberto carlos,1,2888
3256,antecedente,1,2889
3257,canciones de mi padre,1,2890
3258,hidden charms,1,2891
3259,don't be afraid of the dark,1,2892
3260,folkways -- a vision shared a tribute to woody guthrie leadbelly,1,2893
3261,tracy chapman,1,2894
3262,born to polka,1,2895
3263,conscious party,1,2896
3264,pecos bill,1,2897
3265,good morning vietnam,1,2898
3266,speech by rev jesse jackson,1,2899
3267,into the woods,1,2900
3268,the theme from la law,1,2901
3269,the last emperor,1,2902
3270,two hearts from buster,1,2903
3271,where the streets have no name,1,2904
3272,i'm fat,1,2905
3273,memos from paradise,1,2906
3274,no one is alone,1,2907
3275,tired of runnin',1,2908
3276,crossroads,1,2909
3277,crossroads,1,2910
3278,roll with it,1,2911
3279,neil dorfsman,1,2912
3280,verdi requiem operatic choruses,1,2913
3281,rorem string symphony sunday morning eagles,1,2914
3282,wagner lohengrin,1,2915
3283,verdi requiem operatic choruses,1,2916
3284,mozart piano concerto no 23,1,2917
3285,albeniz iberia navarra suite espagnola,1,2918
3286,bartok sonata for two pianos percussion,1,2919
3287,luciano pavarotti in concert,1,2920
3288,adams nixon in china,1,2921
3289,verdi requiem operatic choruses,1,2922
3290,robert woods,1,2923
3291,graceland,1,2924
3292,the joshua tree,1,2925
3293,somewhere out there,1,2926
3294,jody watley,1,2927
3295,i wanna dance with somebody who loves me,1,2928
3296,bring on the night,1,2929
3297,i've had the time of my life,1,2930
3298,minute by minute,1,2931
3299,yusef lateef's little symphony,1,2932
3300,tunnel of love,1,2933
3301,the joshua tree,1,2934
3302,jazz from hell,1,2935
3303,aretha,1,2936
3304,just to see her,1,2937
3305,i knew you were waiting for me,1,2938
3306,chicago song,1,2939
3307,lean on me,1,2940
3308,still life talking,1,2941
3309,diane schuur the count basie orchestra,1,2942
3310,what is this thing called love,1,2943
3311,the other side of round midnight,1,2944
3312,marsalis standard time - volume i,1,2945
3313,digital duke,1,2946
3314,80's ladies,1,2947
3315,always forever,1,2948
3316,trio,1,2949
3317,make no mistake she's mine,1,2950
3318,string of pars,1,2951
3319,forever and ever amen,1,2952
3320,i believe in you,1,2953
3321,the father hath provided,1,2954
3322,crack the sky,1,2955
3323,for always,1,2956
3324,everything's gonna be alright,1,2957
3325,ain't no need to worry,1,2958
3326,un hombre solo,1,2959
3327,la verdad - the truth,1,2960
3328,gracias america sin fronteras,1,2961
3329,houseparty new orleans style,1,2962
3330,strong persuader,1,2963
3331,shaka zulu,1,2964
3332,unfinished business,1,2965
3333,a polka just for me,1,2966
3334,no nuclear war,1,2967
3335,the elephant's child,1,2968
3336,a night at the met,1,2969
3337,lake wobegon days,1,2970
3338,les miserables,1,2971
3339,call sheet blues,1,2972
3340,the untouchables,1,2973
3341,somewhere out there from an american tail,1,2974
3342,the prince's trust all-star rock concert,1,2975
3343,land of confusion,1,2976
3344,take the a train,1,2977
3345,deedles' blues,1,2978
3346,king's record shop,1,2979
3347,thelonious monk - the complete riverside recordings,1,2980
3348,thelonious monk - the complete riverside recordings,1,2981
3349,bad,1,2982
3350,narada michael walden,1,2983
3351,horowitz in moscow,1,2984
3352,beethoven symphony no 9 in d minor,1,2985
3353,r strauss ariadne auf naxos,1,2986
3354,hindemith when lilacs last in the dooryard bloom'd,1,2987
3355,mozart violin concertos nos 2 and 4,1,2988
3356,horowitz in moscow,1,2989
3357,beethoven the complete piano trios,1,2990
3358,kathleen battle - salzburg recital,1,2991
3359,penderecki cello concerto no 2,1,2992
3360,faure requiemdurufle requiem,1,2993
3361,robert woods,1,2994
3362,higher love,1,2995
3363,graceland,1,2996
3364,that's what friends are for,1,2997
3365,bruce hornsby the range,1,2998
3366,the broadway album,1,2999
3367,higher love,1,3000
3368,that's what friends are for,1,3001
3369,top gun anthem,1,3002
3370,down to the moon,1,3003
3371,back where you started,1,3004
3372,addicted to love,1,3005
3373,missionary man,1,3006
3374,peter gunn,1,3007
3375,rapture,1,3008
3376,living in america,1,3009
3377,kiss,1,3010
3378,and you know that,1,3011
3379,sweet love,1,3012
3380,double vision,1,3013
3381,timeless,1,3014
3382,'round midnight,1,3015
3383,free fall,1,3016
3384,tutu,1,3017
3385,j mood,1,3018
3386,the tonight show band with doc severinsen,1,3019
3387,whoever's in new england,1,3020
3388,lost in the fifties tonight,1,3021
3389,grandpa tell me 'bout the good old days,1,3022
3390,raisin' the dickins,1,3023
3391,grandpa tell me 'bout the good old days,1,3024
3392,morning like this,1,3025
3393,triumph,1,3026
3394,they say,1,3027
3395,i surrender all,1,3028
3396,going away,1,3029
3397,let my people go,1,3030
3398,le lo lai,1,3031
3399,escenas,1,3032
3400,ay te dejo en san antonio,1,3033
3401,showdown,1,3034
3402,riding the midnight train,1,3035
3403,tribute to steve goodman,1,3036
3404,another polka celebration,1,3037
3405,i remember warsaw,1,3037
3406,babylon the bandit,1,3038
3407,the alphabet,1,3039
3408,those of you with or without children you'll understand,1,3040
3409,interviews from the class of '55 recording sessions,1,3041
3410,follies in concert,1,3042
3411,out of africa,1,3043
3412,dire straits - brothers in arms,1,3044
3413,bring on the night,1,3045
3414,suite memories,1,3046
3415,somewhere,1,3047
3416,tutu,1,3048
3417,the voice - the columbia years 1943-1952,1,3049
3418,atlantic rhythm and blues 1947-1974 vols 1-7,1,3050
3419,back in the high life,1,3051
3420,jimmy jam terry lewis,1,3052
3421,horowitz - the studio recordings new york 1985,1,3053
3422,liszt a faust symphony,1,3054
3423,bernstein candide,1,3055
3424,orff carmina burana,1,3056
3425,horowitz - the studio recordings new york 1985,1,3057
3426,beethoven cello and piano sonata no 4 in c variations,1,3058
3427,mozart kathleen battle sings mozart,1,3059
3428,lutoslawski symphony no 3,1,3060
3429,horowitz - the studio recordings new york 1985,1,3061
3430,thomas frost,1,3062
3431,we are the world,1,3063
3432,no jacket required,1,3064
3433,we are the world,1,3065
3434,sade,1,3066
3435,saving all my love for you,1,3067
3436,no jacket required,1,3068
3437,we are the world,1,3069
3438,miami vice theme,1,3070
3439,one of the living,1,3071
3440,the boys of summer,1,3072
3441,money for nothing,1,3073
3442,escape,1,3074
3443,freeway of love,1,3075
3444,in square circle,1,3076
3445,nightshift,1,3077
3446,musician,1,3078
3447,freeway of love,1,3079
3448,straight to the heart,1,3080
3449,cleo at carnegie - the 10th anniversary concert,1,3081
3450,another night in tunisia,1,3082
3451,vocalese,1,3083
3452,black codes from the underground,1,3084
3453,black codes from the underground,1,3085
3454,the cotton club - original motion picture soundtrack,1,3086
3455,i don't know why you don't want me,1,3087
3456,lost in the fifties tonight in the still of the night,1,3088
3457,why not me,1,3089
3458,cosmic square dance,1,3090
3459,highwayman,1,3091
3460,unguarded,1,3092
3461,how excellent is thy name,1,3093
3462,i've just seen jesus,1,3094
3463,martin,1,3095
3464,bring back the days of yea and nay,1,3096
3465,tomorrow,1,3097
3466,come sunday,1,3098
3467,es facil amar,1,3099
3468,mambo diablo,1,3100
3469,solito,1,3100
3470,simplemente mujer,1,3101
3471,my guitar sings the blues,1,3102
3472,my toot toot,1,3103
3473,70 years of hits,1,3104
3474,cliff hanger,1,3105
3475,follow that bird - original motion picture soundtrack,1,3106
3476,whoopi goldberg - original broadway show recording,1,3107
3477,ma rainey's black bottom,1,3108
3478,we are the world - the video event,1,3109
3479,huey lewis the news - the heart of rock 'n' roll,1,3110
3480,miami vice theme,1,3111
3481,beverly hills cop,1,3112
3482,west side story,1,3113
3483,early am attitude,1,3114
3484,lush life,1,3115
3485,another night in tunisia,1,3116
3486,lush life,1,3117
3487,sam cooke live at the harlem square club 1963,1,3118
3488,rcamet - 100 singers - 100 years,1,3119
3489,brothers in arms,1,3120
3490,phil collins hugh padgham,1,3121
3491,berlioz requiem,1,3122
3492,faure pelleas et melisande,1,3123
3493,schoenberg moses und aron,1,3124
3494,berlioz requiem,1,3125
3495,elgar cello concerto op 85walton concerto for cello orch,1,3126
3496,ravel gaspard de la nuit pavane pour une infante defunte valses nobles et sentimentales,1,3127
3497,brahms cello and piano sonatas in e minor and f,1,3128
3498,berlioz requiem,1,3129
3499,stravinsky l' histoire du soldat the soldier's tale - suite - also - walton facade an instrumental suite in the original scoring,1,3130
3500,lloyd webber requiem,1,3131
3501,berlioz requiem,1,3132
3502,robert woods,1,3133
3503,what's love got to do with it,1,3134
3504,can't slow down,1,3135
3505,what's love got to do with it,1,3136
3506,cyndi lauper,1,3137
3507,what's love got to do with it,1,3138
3508,against all odds take a look at me now,1,3139
3509,jump for my love,1,3140
3510,ghostbusters instrumental,1,3141
3511,better be good to me,1,3142
3512,dancing in the dark,1,3143
3513,purple rain - music from the motion picture,1,3144
3514,cinema,1,3145
3515,i feel for you,1,3146
3516,caribbean queen no more love on the run,1,3147
3517,yah mo b there,1,3148
3518,sound system,1,3149
3519,i feel for you,1,3150
3520,first circle,1,3151
3521,in my dreams,1,3152
3522,that's the way love goes,1,3153
3523,mama he's crazy,1,3154
3524,wheel hoss,1,3155
3525,city of new orleans,1,3156
3526,angels,1,3157
3527,michael w smith,1,3158
3528,keep the flame burning,1,3159
3529,sailin',1,3160
3530,always remember,1,3161
3531,sailin' on the sea of your love,1,3162
3532,forgive me,1,3163
3533,always in my heart siempre en mi corazon,1,3164
3534,palo pa rumba,1,3165
3535,me gustas tal como eres,1,3166
3536,blues explosion,1,3167
3537,elizabeth cotten live,1,3168
3538,anthem,1,3169
3539,where the sidewalk ends,1,3170
3540,eat it,1,3171
3541,the words of gandhi,1,3172
3542,olympic fanfare theme,1,3173
3543,the natural,1,3173
3544,purple rain,1,3174
3545,sunday in the park with george,1,3175
3546,david bowie,1,3176
3547,making michael jackson's thriller,1,3177
3548,nothin' but the blues,1,3178
3549,hot house flowers,1,3179
3550,new york scene,1,3180
3551,88 basie street,1,3181
3552,grace gymnastics theme,1,3182
3553,hard habit to break,1,3183
3554,automatic,1,3184
3555,she's so unusual,1,3185
3556,big band jazz,1,3186
3557,big band jazz,1,3187
3558,17,1,3188
3559,james anthony carmichael lionel richie,1,3189
3560,david foster,1,3189
3561,amadeus,1,3190
3562,prokofiev symphony no 5 in b flat,1,3191
3563,bizet carmen,1,3192
3564,brahms a german requiem,1,3193
3565,wynton marsalis-edita gruberova-handel purcell etc,1,3194
3566,bach the unaccompanied cello suites,1,3195
3567,beethoven the late string quartets,1,3196
3568,ravel songs of maurice ravel,1,3197
3569,barber antony and cleopatra,1,3198
3570,prokofiev symphony no 5 in b flat op 100,1,3199
3571,steven epstein,1,3200
3572,beat it,1,3201
3573,thriller,1,3202
3574,every breath you take,1,3203
3575,culture club,1,3204
3576,flashdance - what a feeling,1,3205
3577,thriller,1,3206
3578,every breath you take,1,3207
3579,being with you,1,3208
3580,love is a battlefield,1,3209
3581,beat it,1,3210
3582,synchronicity,1,3211
3583,brimstone and treacle,1,3212
3584,chaka khan,1,3213
3585,billie jean,1,3214
3586,ain't nobody,1,3215
3587,rockit,1,3216
3588,billie jean,1,3217
3589,travels,1,3218
3590,a little good news,1,3219
3591,iou,1,3220
3592,the closer you get,1,3221
3593,fireball,1,3222
3594,stranger in my house,1,3223
3595,ageless medley,1,3224
3596,walls of glass,1,3225
3597,more than wonderful,1,3226
3598,we sing praises,1,3227
3599,i'll rise again,1,3228
3600,i'm so glad i'm standing here today,1,3229
3601,he's a rebel,1,3230
3602,me enamore,1,3231
3603,on broadway,1,3232
3604,anselma,1,3233
3605,blues 'n' jazz,1,3234
3606,i'm here,1,3235
3607,et the extra-terrestrial,1,3236
3608,eddie murphy comedian,1,3237
3609,copland a lincoln portrait,1,3238
3610,love theme from flashdance,1,3239
3611,flashdance,1,3240
3612,cats complete original broadway cast recording,1,3241
3613,girls on filmhungry like the wolf,1,3242
